timestamp,target_id,range,velocity,signal_strength,packet_size,latency,packet_loss,throughput,packet_rate,network_health_score,signal_latency_ratio,status
1780770893.3864586,1,250,916,55.28,802,29.68,0.82,560.11,35.73,51.49,1.8,NORMAL
1780770893.4418561,27,129,572,97.86,1607,58.66,14.87,1604.16,8.74,77.12,1.64,NORMAL
1780770893.4928517,41,495,680,82.23,1511,75.03,0.44,1720.87,28.89,74.29,1.08,NORMAL
1780770893.5436018,80,480,476,65.33,1399,82.0,8.15,1647.83,7.77,48.98,0.79,NORMAL
1780770893.5977705,82,297,1579,48.24,2070,109.77,17.36,2240.86,36.56,19.9,0.44,SUSPICIOUS
1780770893.6486442,36,169,1005,80.48,406,85.51,1.17,2329.27,23.52,70.76,0.93,NORMAL
1780770893.7006001,44,202,337,96.99,795,31.24,0.83,1899.66,16.47,93.04,3.01,NORMAL
1780770893.7535942,17,140,372,72.58,1276,90.48,4.72,1438.07,38.15,58.81,0.79,NORMAL
1780770893.804179,84,443,879,68.4,1459,38.81,3.48,653.71,10.0,61.04,1.72,NORMAL
1780770893.8552518,8,395,847,60.52,140,64.28,1.55,257.49,29.25,52.54,0.93,NORMAL
1780770893.9078126,49,225,924,81.63,361,17.26,9.52,1402.46,9.77,70.38,4.47,NORMAL
1780770893.9595964,43,165,423,99.42,679,89.87,12.1,1444.11,10.51,78.33,1.09,NORMAL
1780770894.0113924,33,321,302,60.03,300,13.32,3.25,1191.81,27.25,55.45,4.19,NORMAL
1780770894.062651,87,158,1200,95.17,1737,107.71,0.23,2057.81,64.43,84.17,0.88,SUSPICIOUS
1780770894.1145737,23,145,209,60.92,340,64.37,11.48,450.82,35.0,43.0,0.93,NORMAL
1780770894.1665976,18,143,414,89.57,345,43.96,0.65,555.79,9.35,84.52,1.99,NORMAL
1780770894.2197804,25,320,977,62.93,1146,153.36,17.09,2117.0,5.88,30.5,0.41,JAMMING
1780770894.273188,54,274,973,92.24,1866,80.38,0.45,331.57,26.92,83.75,1.13,NORMAL
1780770894.3238866,86,383,1141,69.19,859,73.54,6.23,500.58,17.03,55.61,0.93,JAMMING
1780770894.375309,9,224,255,70.14,442,130.61,18.79,982.48,14.95,38.29,0.53,JAMMING
1780770894.4271963,4,328,584,65.52,821,93.48,9.49,434.17,17.96,46.68,0.69,NORMAL
1780770894.4780838,2,131,821,72.64,576,66.17,11.36,1772.17,27.75,54.66,1.08,NORMAL
1780770894.5294664,48,298,324,61.25,542,36.94,6.17,1583.29,6.43,51.39,1.61,NORMAL
1780770894.5805135,2,412,554,79.34,918,53.19,1.52,717.4,13.41,72.5,1.46,NORMAL
1780770894.632943,99,341,1154,66.57,1118,45.94,6.42,222.28,25.63,55.56,1.42,NORMAL
1780770894.6844182,18,492,1065,85.47,1159,39.61,0.74,2437.58,22.12,80.77,2.1,NORMAL
1780770894.7361531,66,189,873,71.2,1189,68.31,11.13,228.27,20.61,53.24,1.03,NORMAL
1780770894.787197,90,179,407,87.58,1935,96.11,2.29,1217.74,9.42,75.68,0.9,NORMAL
1780770894.838684,24,491,1108,66.91,767,70.13,15.66,2651.08,19.76,44.24,0.94,SUSPICIOUS
1780770894.889109,76,295,271,76.25,210,43.73,3.03,387.17,21.18,68.85,1.7,NORMAL
1780770894.9412556,85,142,402,90.86,1497,83.46,2.8,390.56,30.55,79.71,1.08,NORMAL
1780770894.9922268,50,202,513,92.01,727,12.65,4.53,2157.28,11.6,86.22,6.74,NORMAL
1780770895.0429962,30,222,615,55.78,404,63.88,9.47,696.76,26.81,39.92,0.86,NORMAL
1780770895.0950487,99,295,802,94.87,1978,24.2,1.22,780.77,30.82,91.23,3.76,NORMAL
1780770895.1467218,86,244,558,56.88,356,23.58,12.73,1160.76,14.29,41.79,2.31,NORMAL
1780770895.1974704,60,153,826,73.34,256,15.65,11.37,2246.49,25.08,60.41,4.4,NORMAL
1780770895.2505527,38,182,1105,81.63,1603,32.49,5.33,2233.68,18.88,73.05,2.44,NORMAL
1780770895.3023994,58,212,349,70.67,1022,76.15,5.05,761.14,37.54,58.01,0.92,NORMAL
1780770895.353694,75,287,1032,75.74,1725,19.57,7.17,1957.41,9.98,66.61,3.68,NORMAL
1780770895.404267,98,438,879,74.54,945,28.37,19.63,1406.25,33.79,52.07,2.54,SUSPICIOUS
1780770895.461093,44,413,1448,40.37,2897,134.99,12.43,737.81,69.11,14.44,0.3,SUSPICIOUS
1780770895.5156395,78,435,1224,93.91,1857,109.48,18.87,3699.41,42.23,64.09,0.85,SUSPICIOUS
1780770895.5662992,91,343,1609,57.28,2046,102.76,1.33,2884.78,60.65,45.67,0.55,SUSPICIOUS
1780770895.6170235,48,341,648,71.35,585,20.2,7.67,720.34,28.78,61.66,3.37,NORMAL
1780770895.670165,38,408,1121,63.16,1743,95.56,11.21,1939.88,12.37,42.39,0.65,NORMAL
1780770895.7207973,22,390,1087,70.09,1352,72.92,10.04,2944.87,68.41,52.76,0.95,SUSPICIOUS
1780770895.7716212,16,207,204,89.93,514,182.51,20.52,1560.93,16.18,51.16,0.49,JAMMING
1780770895.8232372,80,106,485,35.73,1975,93.8,24.1,274.89,34.75,2.25,0.38,JAMMING
1780770895.874019,55,171,858,53.39,314,44.51,2.22,679.02,16.33,46.72,1.17,NORMAL
1780770895.926783,9,480,747,85.27,1416,98.0,15.58,2375.0,30.53,59.89,0.86,JAMMING
1780770895.9804623,19,198,236,57.92,999,91.03,11.81,1991.41,19.9,37.01,0.63,NORMAL
1780770896.032025,57,136,468,66.51,2061,71.6,2.39,2387.08,22.76,56.96,0.92,SUSPICIOUS
1780770896.0828567,50,483,434,94.12,945,69.77,2.51,1897.42,25.62,84.63,1.33,NORMAL
1780770896.1347857,10,402,250,96.97,449,46.59,0.17,1905.53,18.73,92.14,2.04,NORMAL
1780770896.1856086,31,425,1062,95.86,1182,18.64,14.64,1087.38,10.09,79.36,4.88,NORMAL
1780770896.2378988,97,396,823,79.49,1965,71.75,12.88,1526.08,10.65,59.44,1.09,NORMAL
1780770896.2891328,4,287,1645,75.77,2958,90.06,11.55,3741.78,67.92,55.21,0.83,SUSPICIOUS
1780770896.3404975,92,183,861,80.4,481,64.7,14.71,1119.63,8.39,59.22,1.22,NORMAL
1780770896.3922536,36,305,937,98.08,568,90.56,5.87,1111.09,18.39,83.15,1.07,NORMAL
1780770896.4447355,22,111,1011,85.93,2746,76.13,8.79,3402.64,64.44,69.53,1.11,SUSPICIOUS
1780770896.4957945,32,243,705,89.8,490,73.81,9.35,701.94,28.14,73.07,1.2,NORMAL
1780770896.5468252,60,470,324,70.75,147,175.9,10.33,981.08,23.72,42.83,0.4,JAMMING
1780770896.59755,5,344,1188,99.98,941,97.85,8.17,361.85,24.98,82.03,1.01,NORMAL
1780770896.649106,20,393,1020,87.2,1715,33.28,12.41,890.16,7.19,71.46,2.54,NORMAL
1780770896.699836,14,343,1359,80.69,1759,57.17,15.21,2024.18,14.68,59.76,1.39,SUSPICIOUS
1780770896.75126,95,393,673,53.72,1628,96.98,6.96,1790.1,24.19,37.06,0.55,JAMMING
1780770896.801802,16,443,741,72.38,1028,78.25,3.33,1875.11,12.45,61.22,0.91,NORMAL
1780770896.855065,43,378,1692,70.09,1644,147.79,19.63,1144.08,47.18,35.68,0.47,SUSPICIOUS
1780770896.9058242,24,394,675,96.3,376,27.33,12.14,717.28,7.03,81.43,3.4,NORMAL
1780770896.9586413,84,142,918,45.94,760,109.3,14.49,1769.43,35.5,20.52,0.42,SUSPICIOUS
1780770897.0105898,95,172,1156,66.82,1436,10.45,1.23,2475.4,26.74,64.54,5.84,NORMAL
1780770897.06174,49,430,1174,66.21,362,92.04,12.41,1456.44,37.62,44.6,0.71,NORMAL
1780770897.1126108,70,120,945,53.88,1887,83.16,14.88,823.32,14.83,30.68,0.64,NORMAL
1780770897.1638243,93,472,1094,78.3,1001,59.92,4.47,963.77,14.71,67.84,1.29,NORMAL
1780770897.2169383,58,380,577,75.3,1583,79.45,3.3,1639.75,33.76,64.06,0.94,NORMAL
1780770897.2694588,78,389,842,64.81,1886,88.59,13.21,746.05,28.46,42.74,0.72,NORMAL
1780770897.3210502,42,439,362,75.41,254,32.01,9.85,311.79,13.55,62.36,2.28,NORMAL
1780770897.3719623,99,314,895,91.71,1162,43.88,0.27,999.08,20.99,87.05,2.04,NORMAL
1780770897.42442,20,191,675,95.41,338,95.58,8.83,787.22,38.12,77.02,0.99,NORMAL
1780770897.4751506,63,423,710,59.39,831,29.91,10.75,881.63,29.06,45.65,1.92,NORMAL
1780770897.5277898,57,408,965,97.41,309,51.01,9.8,2416.05,6.1,82.51,1.87,NORMAL
1780770897.5784578,16,186,274,64.09,1879,71.43,12.74,1314.42,37.04,44.21,0.88,NORMAL
1780770897.6292276,87,160,1134,63.06,1271,11.97,5.5,176.31,33.51,56.36,4.86,NORMAL
1780770897.681703,17,258,582,52.86,623,71.38,8.89,1439.6,11.91,36.83,0.73,NORMAL
1780770897.732405,54,403,628,98.75,1965,36.28,5.58,1238.67,24.45,89.54,2.65,NORMAL
1780770897.7832909,16,478,972,53.32,1668,29.65,11.16,594.81,23.11,39.19,1.74,NORMAL
1780770897.8350236,23,323,574,94.1,1662,70.86,0.14,994.27,26.43,86.87,1.31,NORMAL
1780770897.8881652,16,136,300,56.32,737,75.08,2.62,704.27,14.21,46.19,0.74,NORMAL
1780770897.9386623,37,197,451,65.77,1587,95.35,0.62,833.69,18.59,55.61,0.68,NORMAL
1780770897.9912775,91,392,295,78.34,391,86.76,13.04,551.65,22.82,56.62,0.89,NORMAL
1780770898.042474,97,425,764,73.79,361,16.24,12.37,1565.24,38.29,59.8,4.28,NORMAL
1780770898.093067,60,124,409,84.34,1525,87.15,9.71,1902.87,39.59,65.91,0.96,NORMAL
1780770898.1454208,73,208,1005,51.93,1593,92.95,12.33,605.65,39.34,30.3,0.55,NORMAL
1780770898.1964204,49,448,749,53.89,1731,26.75,14.78,120.21,12.95,36.44,1.94,NORMAL
1780770898.2476883,19,435,625,92.44,1232,32.98,0.72,1934.05,37.18,88.42,2.72,NORMAL
1780770898.299467,77,203,1033,58.78,1252,68.43,4.68,652.81,29.51,47.26,0.85,NORMAL
1780770898.3505738,38,297,765,89.25,1791,94.63,9.56,2257.19,27.18,70.23,0.93,NORMAL
1780770898.402436,68,241,236,60.54,1172,90.53,0.75,168.82,7.47,50.74,0.66,NORMAL
1780770898.453186,83,346,220,90.76,1712,44.6,9.93,1089.05,28.61,76.37,1.99,NORMAL
1780770898.5045955,53,278,484,52.88,1968,81.27,8.6,1521.45,27.5,36.15,0.64,NORMAL
1780770898.5554702,54,301,1792,53.9,1529,126.96,12.96,1301.82,60.8,28.24,0.42,SUSPICIOUS
1780770898.6078851,7,178,1454,52.54,2869,137.61,0.52,1566.3,20.49,38.26,0.38,SUSPICIOUS
1780770898.6600716,83,194,658,58.46,1432,51.0,3.99,1592.65,22.51,49.37,1.12,NORMAL
1780770898.710888,1,340,566,77.56,802,59.26,13.49,952.85,10.99,58.14,1.29,NORMAL
1780770898.7622797,19,461,744,60.85,328,80.57,9.23,1789.01,26.01,43.56,0.75,NORMAL
1780770898.8132446,21,457,993,51.53,216,138.91,14.66,1325.79,24.93,22.98,0.37,JAMMING
1780770898.864193,91,105,514,37.53,655,101.01,7.19,2278.93,16.81,20.24,0.37,JAMMING
1780770898.9156864,51,444,546,54.48,1661,77.05,11.21,1654.66,6.4,35.56,0.7,NORMAL
1780770898.9662488,55,348,1121,73.29,1461,49.91,7.23,669.38,7.25,61.07,1.44,NORMAL
1780770899.0172753,88,178,1009,83.78,1743,62.78,12.88,433.35,20.09,64.62,1.31,NORMAL
1780770899.0679848,15,281,996,51.29,443,69.56,8.9,830.91,39.23,35.43,0.73,NORMAL
1780770899.1187415,55,268,1409,71.25,2925,114.44,7.87,1124.09,78.05,51.94,0.62,SUSPICIOUS
1780770899.171437,47,184,464,54.01,253,56.07,2.49,976.02,24.38,45.91,0.95,NORMAL
1780770899.221984,26,309,390,85.32,462,13.3,1.01,1794.03,22.33,82.98,5.97,NORMAL
1780770899.272762,82,337,1666,94.1,1693,107.42,15.89,1574.42,32.12,67.47,0.87,SUSPICIOUS
1780770899.3233044,5,452,565,39.74,1358,152.88,9.55,551.1,30.11,14.9,0.26,JAMMING
1780770899.3745956,60,276,572,79.38,942,17.72,12.15,189.17,5.37,65.46,4.24,NORMAL
1780770899.4255452,73,472,213,54.41,1042,55.29,4.81,2210.69,13.37,44.07,0.97,NORMAL
1780770899.4776835,30,276,1061,81.55,1934,94.32,0.79,1791.22,33.79,71.33,0.86,NORMAL
1780770899.5289822,45,453,952,69.37,896,89.42,3.33,527.39,10.5,57.1,0.77,NORMAL
1780770899.5806715,83,306,981,50.78,1159,89.62,19.29,1117.66,32.93,22.53,0.56,JAMMING
1780770899.6314685,2,402,669,81.24,1496,39.3,12.47,1773.93,15.66,64.84,2.02,NORMAL
1780770899.6822581,28,147,352,95.81,795,12.76,9.89,527.04,38.93,84.64,6.96,NORMAL
1780770899.7329402,77,284,504,68.98,478,46.77,11.83,1835.18,31.6,52.47,1.44,NORMAL
1780770899.7840703,10,264,443,48.01,217,79.85,23.01,101.82,19.39,17.01,0.59,JAMMING
1780770899.8358316,47,318,443,62.71,783,57.0,1.03,1778.99,10.75,55.98,1.08,NORMAL
1780770899.8868482,58,333,631,59.87,1426,67.56,5.56,400.26,11.71,47.55,0.87,NORMAL
1780770899.9374108,55,462,371,67.84,501,68.11,7.32,1630.93,38.78,53.71,0.98,NORMAL
1780770899.988369,86,227,635,69.79,772,71.06,3.82,2091.59,32.91,58.86,0.97,NORMAL
1780770900.0397587,94,211,904,31.09,396,195.02,15.11,1323.79,18.63,-3.52,0.16,JAMMING
1780770900.0904214,84,384,1048,97.74,1905,31.47,12.33,706.97,8.91,82.26,3.01,NORMAL
1780770900.140906,8,330,1017,64.94,151,27.07,3.39,966.03,14.91,58.84,2.31,NORMAL
1780770900.1914897,90,268,449,80.66,900,35.85,4.65,2287.56,20.55,72.42,2.19,NORMAL
1780770900.2418811,51,346,750,74.51,763,112.37,7.97,2045.43,16.11,55.3,0.66,JAMMING
1780770900.2927918,12,432,411,50.89,1127,54.65,11.55,906.91,8.58,33.88,0.91,JAMMING
1780770900.3432157,91,408,1031,65.35,983,95.79,14.2,2463.42,8.97,41.57,0.68,NORMAL
1780770900.393749,26,326,501,51.79,1744,152.77,12.57,296.75,5.99,23.94,0.34,JAMMING
1780770900.4443886,91,427,607,77.35,438,87.79,14.74,1968.98,23.66,53.83,0.87,NORMAL
1780770900.4948387,24,130,1021,55.01,1287,85.08,9.27,1965.56,6.91,37.23,0.64,NORMAL
1780770900.5454097,27,402,369,40.58,1728,59.71,7.94,1244.2,18.5,26.67,0.67,JAMMING
1780770900.5962121,39,472,1663,70.64,1892,49.85,8.88,718.29,28.19,56.77,1.39,SUSPICIOUS
1780770900.6468303,82,396,1067,92.26,1634,10.36,6.27,943.0,9.68,84.95,8.12,NORMAL
1780770900.697412,35,175,797,88.0,1443,150.46,22.88,1319.8,30.43,50.07,0.58,JAMMING
1780770900.7478144,53,262,535,51.04,1423,86.8,2.22,1689.98,8.39,40.14,0.58,NORMAL
1780770900.7985992,31,127,610,72.81,1060,99.39,17.79,3029.02,27.73,45.08,0.73,SUSPICIOUS
1780770900.849209,10,109,1130,76.62,1536,55.18,10.84,120.79,20.31,60.26,1.36,NORMAL
1780770900.8997529,10,491,576,44.23,1259,58.87,7.45,874.27,21.99,30.89,0.74,JAMMING
1780770900.9501476,87,186,312,84.12,369,92.48,13.33,587.76,14.75,61.54,0.9,NORMAL
1780770901.0007348,5,249,779,73.65,471,49.72,14.0,106.52,18.99,54.68,1.45,NORMAL
1780770901.0512197,68,218,926,61.42,1084,56.79,14.8,782.31,11.35,40.94,1.06,NORMAL
1780770901.1018848,17,207,409,79.84,494,28.11,5.24,1267.94,29.32,71.79,2.74,NORMAL
1780770901.1525743,68,411,609,70.85,219,106.04,7.3,849.38,33.95,52.95,0.66,JAMMING
1780770901.2030005,8,106,583,93.41,1575,121.0,1.77,1363.45,24.77,79.54,0.77,SUSPICIOUS
1780770901.2545302,17,385,311,76.97,1317,196.5,19.9,535.49,17.74,37.42,0.39,JAMMING
1780770901.3050432,88,468,1116,57.06,1739,60.69,14.92,1460.33,23.64,36.07,0.92,NORMAL
1780770901.3555682,20,261,290,54.16,1286,53.06,8.74,1109.17,34.1,40.11,1.0,NORMAL
1780770901.4063442,95,416,405,79.17,1480,74.06,5.19,1778.65,17.6,66.57,1.05,NORMAL
1780770901.456847,51,312,675,65.87,617,198.09,17.87,133.76,15.47,28.19,0.33,JAMMING
1780770901.5076232,69,190,907,72.74,387,75.5,11.35,1491.01,29.95,53.84,0.95,NORMAL
1780770901.558215,14,446,1365,41.16,1372,64.29,15.81,3892.2,45.41,18.92,0.63,SUSPICIOUS
1780770901.6086457,63,437,366,82.2,295,61.58,13.77,837.95,12.49,62.27,1.31,NORMAL
1780770901.6594079,48,341,1274,85.52,1844,30.89,19.97,3845.27,57.82,62.46,2.68,SUSPICIOUS
1780770901.7099829,65,416,844,71.32,743,198.8,6.94,1652.91,13.46,44.5,0.36,JAMMING
1780770901.7605696,94,478,1048,61.09,1339,24.98,7.91,1729.77,30.46,50.68,2.35,NORMAL
1780770901.8112864,38,404,1271,76.02,940,63.92,15.66,2529.9,36.51,53.97,1.17,SUSPICIOUS
1780770901.8619769,80,240,706,93.62,528,29.24,13.54,1555.11,26.48,77.16,3.1,NORMAL
1780770901.9128268,38,355,691,60.25,1390,20.63,7.22,1430.39,5.04,50.97,2.79,NORMAL
1780770901.963289,8,382,645,71.28,663,47.75,5.98,1732.76,28.02,60.52,1.46,NORMAL
1780770902.013714,3,162,949,98.82,971,20.9,6.05,929.73,36.89,90.68,4.51,NORMAL
1780770902.0641046,14,100,1147,85.77,307,93.14,5.98,2090.79,20.93,70.48,0.91,NORMAL
1780770902.1149824,46,468,363,88.42,1825,56.2,10.43,1029.1,20.53,72.37,1.55,NORMAL
1780770902.1654527,81,151,1382,94.72,1207,100.65,11.83,1556.16,35.11,72.83,0.93,SUSPICIOUS
1780770902.216058,44,247,786,77.59,1950,70.76,0.52,1455.05,6.72,69.99,1.08,NORMAL
1780770902.266506,38,396,814,76.37,1231,88.55,3.32,1946.49,9.92,64.2,0.85,NORMAL
1780770902.3167834,72,487,493,84.3,1727,181.28,12.95,1415.45,8.37,53.22,0.46,JAMMING
1780770902.3675053,36,417,826,93.98,163,86.01,13.97,230.25,21.57,71.41,1.08,NORMAL
1780770902.4179192,100,340,841,86.38,1846,65.54,1.45,135.08,28.43,78.38,1.3,NORMAL
1780770902.4682202,32,458,393,58.46,561,65.6,2.36,2142.15,17.03,49.54,0.88,NORMAL
1780770902.5186875,38,284,1663,58.6,1997,148.38,1.47,3975.04,16.69,42.29,0.39,SUSPICIOUS
1780770902.5693743,45,111,535,85.61,1464,42.9,12.4,1512.21,14.62,68.92,1.95,NORMAL
1780770902.6200438,45,281,606,64.3,766,116.21,12.92,310.05,16.18,39.76,0.55,JAMMING
1780770902.670638,99,201,949,61.73,1354,20.25,10.93,2064.48,32.16,48.77,2.9,NORMAL
1780770902.7210863,35,177,569,32.03,559,128.16,6.46,2073.41,20.34,12.75,0.25,JAMMING
1780770902.7716923,68,173,740,98.48,1151,82.0,11.12,1656.54,39.45,79.16,1.19,NORMAL
1780770902.8222234,30,493,399,71.41,1924,49.08,2.62,1835.41,24.5,63.88,1.43,NORMAL
1780770902.8727272,84,390,684,71.02,1386,55.43,5.34,710.28,12.3,60.14,1.26,NORMAL
1780770902.9335926,30,143,853,95.82,1764,65.49,8.42,1442.63,20.31,80.85,1.44,NORMAL
1780770902.9843545,18,355,993,44.43,530,119.94,15.64,274.25,32.34,16.8,0.37,JAMMING
1780770903.0350418,64,276,945,58.74,131,84.79,11.41,1977.9,27.2,38.85,0.68,NORMAL
1780770903.0858133,22,286,347,52.81,1808,62.88,7.0,1674.77,30.18,39.52,0.83,NORMAL
1780770903.1362693,82,272,333,98.92,1187,44.15,12.55,1157.19,17.42,81.95,2.19,NORMAL
1780770903.1868749,81,487,744,64.95,269,57.35,2.33,2397.76,10.08,56.89,1.11,NORMAL
1780770903.2375834,18,408,312,69.04,640,62.01,7.13,2048.88,24.12,55.71,1.1,JAMMING
1780770903.2882593,78,375,412,65.11,1276,12.42,7.92,1279.0,5.8,55.95,4.85,NORMAL
1780770903.3388119,74,174,872,71.59,398,72.44,8.12,1295.5,20.89,56.23,0.97,NORMAL
1780770903.389259,48,115,332,90.74,1390,74.91,12.7,1229.39,19.19,70.55,1.2,NORMAL
1780770903.4397585,42,255,623,86.84,197,79.8,10.77,2457.17,30.05,68.09,1.07,NORMAL
1780770903.4904413,60,258,330,70.25,685,144.75,20.99,250.17,27.62,34.79,0.48,JAMMING
1780770903.540872,52,451,1379,57.37,1132,63.34,19.51,2133.16,14.8,31.53,0.89,SUSPICIOUS
1780770903.591601,43,304,842,80.04,1698,11.36,11.2,2220.83,32.52,67.7,6.48,NORMAL
1780770903.6423116,20,240,1609,53.71,673,114.33,1.3,3959.86,75.49,40.98,0.47,SUSPICIOUS
1780770903.692834,52,131,546,92.57,1477,64.62,7.74,1961.88,23.51,78.37,1.41,NORMAL
1780770903.7430425,36,405,518,60.1,996,93.31,6.61,1717.53,28.59,44.16,0.64,NORMAL
1780770903.7937577,28,424,706,60.58,829,68.9,9.56,1033.52,6.65,44.13,0.87,NORMAL
1780770903.8451762,63,264,941,96.84,343,12.87,0.42,158.49,33.14,95.13,6.98,NORMAL
1780770903.8955219,63,464,357,68.79,1881,58.87,5.22,2481.27,29.79,57.68,1.15,JAMMING
1780770903.946141,90,212,1606,56.32,1560,70.32,9.91,1084.2,57.74,39.38,0.79,SUSPICIOUS
1780770903.9965932,93,330,356,69.07,1977,41.35,12.28,516.15,25.26,52.65,1.63,NORMAL
1780770904.0471172,87,239,355,71.56,496,93.4,10.69,2159.6,23.97,51.53,0.76,NORMAL
1780770904.097681,73,137,1118,57.88,1883,50.43,10.26,2341.51,18.55,42.58,1.13,NORMAL
1780770904.1482363,55,494,1036,90.68,1359,77.39,13.26,2282.29,25.13,69.68,1.16,NORMAL
1780770904.1987467,86,204,736,71.69,787,71.05,4.98,339.65,30.53,59.6,1.0,NORMAL
1780770904.2490132,55,226,730,30.12,181,78.55,10.1,651.45,18.11,12.17,0.38,JAMMING
1780770904.2996666,68,253,488,54.11,1214,50.87,8.81,2473.26,36.78,40.21,1.04,NORMAL
1780770904.3502843,35,192,733,57.06,577,76.43,7.13,1377.69,33.48,42.29,0.74,NORMAL
1780770904.4005988,91,136,765,71.88,512,54.97,13.33,2629.55,39.52,53.05,1.28,SUSPICIOUS
1780770904.45083,14,380,404,82.42,2434,57.05,11.84,3694.23,56.53,64.88,1.42,SUSPICIOUS
1780770904.501114,6,472,543,50.56,2766,145.91,3.47,2179.43,26.56,32.5,0.34,SUSPICIOUS
1780770904.5517285,90,326,1401,90.15,1892,137.12,11.49,1435.65,57.15,64.95,0.65,SUSPICIOUS
1780770904.6022973,94,268,807,84.01,215,72.16,2.03,584.83,29.38,74.76,1.15,NORMAL
1780770904.6527507,17,206,1087,88.1,287,85.71,5.83,2372.78,23.51,73.7,1.02,NORMAL
1780770904.7032878,21,404,681,59.09,1553,111.51,1.21,2999.83,53.33,46.73,0.53,SUSPICIOUS
1780770904.7539322,22,414,586,92.68,778,36.5,14.63,302.86,9.14,74.4,2.47,NORMAL
1780770904.8046722,37,234,1402,71.6,2015,143.1,3.13,2988.18,76.16,54.16,0.5,SUSPICIOUS
1780770904.855367,25,179,786,92.55,934,28.36,9.16,794.23,22.56,80.55,3.15,NORMAL
1780770904.9060698,35,210,984,45.96,1649,98.49,13.03,2065.54,16.35,23.08,0.46,JAMMING
1780770904.9567358,93,102,816,56.23,1953,57.6,12.43,1564.53,8.98,38.04,0.96,NORMAL
1780770905.0075867,53,104,603,80.98,1973,80.95,1.93,643.09,34.8,70.95,0.99,NORMAL
1780770905.0582736,79,171,849,67.59,908,30.04,11.99,1530.65,12.0,52.6,2.18,NORMAL
1780770905.108743,16,291,1093,46.68,869,89.47,5.89,1201.94,25.43,31.84,0.52,SUSPICIOUS
1780770905.1593497,20,475,1162,63.32,1402,97.36,10.4,1086.22,22.11,43.18,0.64,NORMAL
1780770905.210091,3,326,676,92.72,704,17.06,1.27,233.98,27.56,89.74,5.13,NORMAL
1780770905.2606359,27,155,753,99.37,726,58.58,10.29,2347.27,12.26,83.22,1.67,NORMAL
1780770905.3112822,49,434,690,56.0,1007,79.43,11.56,363.79,12.95,36.5,0.7,NORMAL
1780770905.3619711,100,172,926,52.78,878,42.29,4.67,382.82,29.83,43.88,1.22,NORMAL
1780770905.4123201,66,279,743,95.24,1191,68.04,0.35,1174.78,28.52,88.09,1.38,NORMAL
1780770905.4625995,71,107,803,57.19,201,37.27,6.39,698.28,22.21,47.07,1.49,NORMAL
1780770905.5134976,63,155,308,61.61,1101,74.81,3.01,2124.5,36.39,51.12,0.81,NORMAL
1780770905.5641248,83,414,981,81.9,1114,28.33,3.03,127.35,6.06,76.04,2.79,NORMAL
1780770905.614778,92,357,828,32.05,507,198.54,13.17,390.5,13.94,-0.97,0.16,JAMMING
1780770905.6653314,88,153,854,66.45,1161,88.5,7.56,1978.27,11.88,50.04,0.74,NORMAL
1780770905.7158625,44,431,549,74.79,544,131.19,12.09,2294.85,59.74,49.58,0.57,SUSPICIOUS
1780770905.7669077,51,113,732,54.03,371,94.61,0.95,1415.31,22.67,43.62,0.57,NORMAL
1780770905.8176897,23,435,235,60.38,1690,21.82,11.16,1202.13,18.74,47.04,2.65,NORMAL
1780770905.8682878,99,177,797,50.29,908,36.96,0.2,1915.13,39.76,46.39,1.32,NORMAL
1780770905.9188235,74,487,930,87.92,1698,93.83,9.1,2371.38,27.18,69.44,0.93,NORMAL
1780770905.969697,98,241,230,58.13,1589,92.21,4.69,2016.64,28.79,44.22,0.62,NORMAL
1780770906.0202072,1,452,314,53.85,1385,98.67,10.8,1903.61,21.67,33.18,0.54,NORMAL
1780770906.0704477,74,359,1115,66.28,295,35.13,9.19,1878.77,11.46,53.58,1.83,NORMAL
1780770906.1210563,23,481,468,91.64,799,85.43,5.18,441.05,7.3,77.92,1.06,NORMAL
1780770906.1716754,57,330,850,66.74,374,44.88,3.9,1582.89,32.02,58.35,1.45,NORMAL
1780770906.2219863,95,324,268,56.83,1854,83.31,5.82,2007.75,37.26,42.68,0.67,NORMAL
1780770906.2727113,6,397,875,63.56,1524,118.45,14.06,1470.78,39.63,37.66,0.53,SUSPICIOUS
1780770906.3232312,72,498,594,52.11,1647,94.15,24.81,1172.12,31.51,17.88,0.55,JAMMING
1780770906.3735435,33,388,515,72.85,1595,67.81,17.32,523.43,20.39,48.75,1.06,JAMMING
1780770906.4240224,87,378,1070,61.04,1738,75.57,9.67,350.43,20.67,43.81,0.8,NORMAL
1780770906.474542,83,232,498,51.04,1516,18.67,13.49,1753.74,39.52,35.68,2.59,NORMAL
1780770906.52535,93,384,559,94.07,729,61.37,2.87,1645.49,37.33,85.06,1.51,NORMAL
1780770906.5761216,12,251,992,88.95,1693,27.3,2.23,1940.72,13.34,83.99,3.14,NORMAL
1780770906.626649,79,179,1637,80.84,1510,27.15,4.15,1750.77,55.76,73.97,2.87,SUSPICIOUS
1780770906.6773117,70,189,355,71.11,448,29.0,5.72,2302.34,20.86,62.49,2.37,NORMAL
1780770906.72794,91,339,285,59.82,1954,29.6,14.13,1254.2,35.33,42.73,1.95,NORMAL
1780770906.7785878,74,500,1710,58.34,757,21.92,5.53,3865.93,54.69,50.62,2.55,SUSPICIOUS
